Gene	Group	BS_P1	BS_3B	BS_4B	BS_5B	BS_6B	M_P1	M_3PM	M_4PM	M_5PM	M_1M	M_2M
Zm00001d042898	M14	0.747984369	0.557230707	-0.966039747	-0.389615688	-0.052932488	0.586222142	2.338608789	-0.982406385	-0.386842251	-0.552603342	-0.899606106
Zm00001d042910	M6	-0.735413612	0.466620091	0.561067892	0.656002107	1.170554962	-0.971999302	0.5978022	1.057431946	-0.509167317	-2.099822711	-0.193076256
Zm00001d042918	M6	1.523867163	-1.319864078	-0.991449408	-0.758445937	-1.357530551	0.778522493	-0.355690115	0.493291836	0.290199213	0.717309425	0.979789958
Zm00001d042921	M1	1.4553658	-0.928765612	0.317928554	-0.599429843	-0.610795383	1.715337269	-1.151517724	-0.236948471	1.016195212	-0.069733258	-0.907636544
Zm00001d042922	M12	-0.736292995	-0.820262223	-0.82028228	-0.834692636	-0.822396843	-0.693254996	0.476120113	1.211942801	0.278648102	0.799163965	1.961306992
Zm00001d042923	M6	-1.117960997	1.192785686	1.505626421	0.502598013	1.45207304	-1.150983936	-0.115662884	-0.671673872	-0.696292483	-0.549814956	-0.350694031
Zm00001d042924	M6	-0.930220615	1.281036418	1.111386216	0.118407427	1.850569024	-0.861246034	-1.256266194	-0.282445114	-0.495658303	-0.392309123	-0.143253702
Zm00001d042926	M10	0.825700987	-0.537245584	-0.542954043	-0.475645674	-0.310823954	0.351125778	-0.25132508	2.677444246	-0.754477003	-0.43811023	-0.543689444
Zm00001d042929	M1	-1.740373124	0.019276574	1.025990463	0.920186852	0.996540455	-1.780749291	-0.591575174	-0.00379966	0.221307426	0.657371314	0.275824164
Zm00001d042930	M6	-1.274627444	0.175386659	1.043759232	1.75522685	1.03884978	-1.02420115	-1.125524998	-0.092952821	-0.79936776	0.358650802	-0.055199151
Zm00001d042938	M6	-0.530408957	1.662070508	0.285489398	0.508730823	1.482129393	-1.153288207	0.670309657	-0.797033828	-1.2647418	-0.304468358	-0.558788629
Zm00001d042939	M12	0.549100877	1.023894921	0.628007582	0.604686435	1.367536234	-0.930579243	0.345421316	-0.565837258	-0.344433174	-0.628077843	-2.049719848
Zm00001d042943	M2	-2.030066528	0.278056585	0.303997694	-0.420625866	0.065720488	-1.378801952	0.573456685	0.415616506	1.579190599	0.77745239	-0.163996601
Zm00001d042950	M6	-1.074136043	1.40774551	-0.094467007	0.622263195	1.903509787	-0.0671248	-1.115180176	-0.727316916	0.452583217	-0.716286134	-0.591590634
Zm00001d042954	M1	2.061952089	-0.608741564	-1.038565938	-0.96629654	-0.833226849	1.263736188	0.25247771	0.431034579	-0.851748897	-0.024515581	0.313894803
Zm00001d042961	M1	2.000673271	0.360297198	0.178628981	-0.52295672	-1.254656515	0.290930951	-1.616279214	0.00438453	0.851697819	-0.657577852	0.36485755
Zm00001d042962	M6	-1.443558542	0.707340843	1.180184936	0.655569591	0.804606004	-1.593103597	-1.323641209	0.154315695	0.791616894	-0.006103307	0.072772691
Zm00001d042965	M14	-1.577780151	0.013329976	0.88050084	0.515459716	0.208646854	-2.090379082	-0.451916772	0.736493008	0.507966916	0.267816849	0.989861846
Zm00001d042966	M12	0.545548634	-1.095594374	-0.047943429	-0.492844152	-1.182191931	-0.502069828	-1.219332311	1.757938294	1.220954357	0.616626395	0.398908345
Zm00001d042968	M6	0.610525909	-1.118935876	-0.722426073	-1.359998353	-1.166465919	1.381739677	-0.474040262	0.679312339	0.182675284	0.854082901	1.133530373
Zm00001d042972	M6	0.322734182	-1.127737894	-1.210987386	-1.047202167	-1.190340792	0.98917706	0.771799349	1.234686563	-0.402286322	0.777524602	0.882632805
Zm00001d042973	M8	-1.264269341	0.209401349	-0.982643652	-0.343495642	-0.774826835	1.341641455	1.965559405	0.814623823	-0.176666959	-0.349522833	-0.439800769
Zm00001d042976	M6	-1.425558577	0.902745531	1.01257885	1.427259372	1.345161504	-0.981956613	-0.229802899	-0.829629937	-0.421929832	-0.201273164	-0.597594236
Zm00001d042978	M1	1.525985708	-1.036265923	-0.789240346	-1.029749488	-0.15435811	1.748026378	-0.820058378	0.998900198	-0.351324274	0.089805204	-0.181720969
Zm00001d042985	M6	0.294856707	-0.758428269	-1.14490005	-1.603728067	-0.856157124	0.715197536	1.610925992	0.075806882	-0.093016492	0.716484233	1.042958652
Zm00001d042996	M1	2.485613781	-0.197625529	-0.291168805	-0.436657861	-0.344470942	0.986095132	0.030856213	-1.111560699	-1.078084237	0.069236786	-0.112233838
Zm00001d042997	M6	-0.458105547	0.696963573	1.619349388	1.456271412	1.010045548	-0.701585487	-1.137646307	-0.636120264	-0.508991683	-0.359489851	-0.980690785
Zm00001d042998	M14	-1.20446132	-1.662539431	-0.089765611	-0.417150354	0.364128064	-0.919428787	-0.31509091	0.9983075	1.000031823	1.06351804	1.182450985
Zm00001d043006	M2	1.839804936	0.829445956	-0.735801057	0.549431415	-0.962772251	1.100381404	-1.064627494	-0.133669337	0.316355235	-0.566426519	-1.172122287
Zm00001d043009	M14	-1.495576975	-1.036122928	0.725320911	0.890317457	0.277042651	-0.811586229	-1.359977282	0.39740284	0.169634109	0.91863814	1.324907305
Zm00001d043012	M6	-0.981254013	0.969080733	0.883488564	1.280599276	1.560196129	-1.233295853	-0.277562004	-0.347924411	-0.18201757	-0.618349775	-1.052961075
Zm00001d043015	M6	-0.360513044	1.432937379	1.278314153	1.103871014	1.141294268	-0.590673933	-0.969805037	-0.767924174	-0.968677021	-0.666994839	-0.631828766
Zm00001d043022	M6	0.307936512	-0.927849111	-0.582374646	-1.481333911	-0.497344706	0.491438618	1.109892741	1.793759483	0.840068563	-0.132708072	-0.921485471
Zm00001d043029	M8	0.487644181	-1.260753275	0.940466227	0.191740813	0.782493091	0.700325241	-1.694761373	1.11518355	-0.656519229	0.539211448	-1.145030674
Zm00001d043039	M6	0.809389683	-0.896181629	-1.032138475	-0.858112106	-0.924925986	2.334541484	0.298004879	0.481006329	-0.164386246	-0.231201874	0.18400394
Zm00001d043045	M11	-0.553776987	-0.628417937	-0.553101152	-0.853542307	-0.532696691	-0.183285342	0.45920399	-1.08397353	0.720815474	0.936162503	2.27261198
Zm00001d043049	M1	-0.17587964	-1.004355091	-1.079438468	-0.724540352	-0.461726938	1.875119669	0.761015234	1.154482531	0.882402837	-0.834282132	-0.392797649
Zm00001d043052	M1	-1.210807782	0.829601311	0.830560006	1.105097436	1.242946578	-1.745562938	-0.569900663	0.115840025	0.333790847	0.013384177	-0.944948996
Zm00001d043056	M6	-0.171979032	0.226157569	1.179284499	0.579795992	1.663401197	-0.862072968	-1.956570516	0.222903919	-0.250117812	0.205635004	-0.836437852
Zm00001d043058	M1	0.70580574	-0.85226627	-1.055936441	-0.919044476	-0.720436725	2.196370115	0.04673371	1.068868834	0.250369833	-0.414458982	-0.306005336
Zm00001d043059	M14	-1.601591931	-0.041366092	1.182805814	0.699457062	0.495334017	-1.459445581	-1.246463352	-0.113478986	0.410873461	0.70792219	0.965953399
Zm00001d043067	M6	-1.232505758	1.255668197	1.304486107	0.385633248	0.702168052	-1.268253749	0.94718263	0.060973346	-0.351811991	-1.289906363	-0.51363372
Zm00001d043070	M6	1.554390951	-0.436008094	-0.641459053	-1.276290942	0.124089337	1.423615334	0.630484139	-0.669883718	-1.402619411	-0.011702161	0.705383617
Zm00001d043074	M6	-0.185623546	-0.055051299	-0.137624766	0.890838546	2.18014727	-0.256265042	-0.898007019	0.777851929	-1.036799165	-1.35608705	0.076620142
Zm00001d043076	M2	1.020120887	0.908110876	0.573789707	-0.057809888	0.199213589	1.678408391	-0.152793166	-1.122344354	-0.972070801	-1.569013398	-0.505611844
Zm00001d043080	M6	-0.477290645	0.867194755	1.822658927	0.972799502	0.2949135	-0.985534779	-1.740101464	0.155766728	-0.196314793	0.059949527	-0.774041259
Zm00001d043083	M13	-1.801074238	0.013116449	-0.132788323	-0.885674242	-0.256532901	-0.983691454	0.03142791	0.401097694	1.597001599	1.303335992	0.713781514
Zm00001d043086	M1	-1.540977849	0.788341083	1.037232218	1.000253682	0.688368044	-1.593249134	-1.150068959	0.174607341	0.715740688	0.085810306	-0.206057421
Zm00001d043087	M6	0.860054006	-0.925201114	-1.01714694	-1.157416525	-0.878457851	0.465843551	2.134134287	0.204982958	-0.412873635	0.289549558	0.436531707
Zm00001d043093	M6	-0.887519068	0.982299121	1.405366474	1.400229808	1.119720031	-1.044816587	-0.980279989	-0.474677128	-0.571673088	-0.514573347	-0.434076226
Zm00001d043096	M12	-0.652815636	0.94018493	0.694747288	0.809454521	1.165238295	-0.412574131	0.42804279	-1.506738105	-1.368024431	0.871641637	-0.969157157
Zm00001d043098	M14	-1.025161972	-0.140565315	0.719277038	0.859462594	0.887272382	-1.726987402	-1.170823495	0.933775105	1.221777446	-0.357469225	-0.200557155
Zm00001d043101	M14	-0.642393852	-0.822736239	0.375817897	0.017075237	-0.502846832	-1.155215983	-1.416338094	0.927015847	0.323577672	1.542665558	1.35337879
Zm00001d043102	M14	1.006496747	0.788525406	-1.348190636	-0.14540674	-0.139804359	0.399444039	1.920653204	-0.045220007	-1.466023655	-0.350624142	-0.619849857
Zm00001d043107	M6	-1.126840518	0.963100405	1.82459501	0.933237977	0.005745268	-0.420368321	0.919732064	-0.546566787	-0.618552954	-1.085907595	-0.84817455
Zm00001d043108	M6	-0.929195976	1.102558161	1.550755564	1.003627847	0.883513101	-1.112599227	-1.324491456	-0.101164367	0.112217173	-0.666426023	-0.518794797
Zm00001d043109	M6	-0.847636318	0.409297293	1.499353397	0.866131882	1.319662229	-1.820836258	-0.746293739	0.062585538	-0.699007403	-0.086327859	0.043071238
Zm00001d043110	M8	-0.751292879	-0.508791651	-0.106476452	0.10347275	-0.494244863	-0.160726351	1.946281745	0.312169541	-1.931292977	0.752456102	0.838445035
Zm00001d043113	M6	-1.408063769	1.334114209	1.314918382	1.205067595	0.913724552	-0.94959856	-0.25065609	-0.365060073	-0.457331397	-0.567364393	-0.769750456
Zm00001d043117	M6	0.204710069	1.818096017	0.868510494	0.967771429	0.202536327	0.25021648	-0.012123792	-0.951245223	-1.153902973	-1.424031024	-0.770537803
Zm00001d043118	M6	0.177687278	-0.865631526	-0.998489597	-1.196065901	-0.439260681	0.487511366	2.245277996	-0.660385678	-0.042716047	0.492733316	0.799339475
Zm00001d043119	M8	0.7249025	-1.169191937	0.134969816	0.289518259	0.638618775	1.970190509	-1.282882839	0.639669577	-0.167869392	-1.050717878	-0.727207389
Zm00001d043137	M6	-1.575675908	1.678704869	0.569059262	0.264341571	0.101642767	-0.981765798	-1.33725339	0.897834223	0.679452876	0.191960022	-0.488300494
Zm00001d043139	M12	-0.305240419	-0.303244259	-0.285029531	-0.299714719	-0.292275467	-0.299167942	-0.307843278	-0.307502667	-0.311190589	3.015029385	-0.303820513
Zm00001d043141	M1	2.204048076	-0.093388354	-0.88231425	-0.581463597	-1.033449348	1.223574992	-0.48209616	-0.928349773	0.324784722	-0.208140879	0.456794571
Zm00001d043145	M2	1.024827956	1.060733885	0.360652665	0.841094314	0.739692687	0.780424582	-0.223432801	-1.422626096	-1.24116698	-0.528251538	-1.391948674
Zm00001d043146	M6	-0.960190663	-0.668018793	1.499408538	1.430039297	0.73276918	-1.093726316	-1.488804194	-0.013200181	-0.117068304	0.608247383	0.070544055
Zm00001d043149	M1	-1.806960884	0.621712468	1.177550728	0.733064774	0.869114475	-1.410631221	-0.137085498	-0.922806958	-0.049515595	0.897503153	0.028054557
Zm00001d043151	M12	1.267469324	1.71242246	-0.340996533	0.728826532	0.458092526	-0.789222641	0.505354929	-1.170013213	-0.225842127	-1.03583062	-1.110260636
Zm00001d043152	M2	-1.732000039	-0.325389423	0.445039901	0.649881278	0.39007405	-2.048894748	0.674687611	0.854045554	-0.086988726	0.455725518	0.723819025
Zm00001d043157	M2	-0.421924513	-0.449638177	-1.450474578	-0.848388126	-0.584729888	-0.623874034	0.356680924	-0.040510473	1.887947217	1.029528998	1.145382651
Zm00001d043158	M2	1.616054745	-0.413504529	-0.399268986	-0.197513406	0.242622612	2.147918784	-0.797027409	-0.358515819	-1.005825391	-0.083929409	-0.751011195
Zm00001d043164	M2	2.501700288	-0.002069172	0.083447449	-0.140327017	-0.010379911	-0.377970899	-0.264749076	0.825255355	-1.23430453	-1.105143826	-0.275458661
Zm00001d043165	M14	-0.938680894	-1.465908616	-0.451535528	-0.000612904	0.103771228	-0.489662271	-0.535125089	-0.089464349	1.353914447	2.040798752	0.472505225
Zm00001d043167	M9	-0.6662546	-1.694102109	-0.135221858	-0.079529899	0.342003779	1.145311845	-1.025534711	0.934654959	0.505307457	1.525265721	-0.851900584
Zm00001d043168	M4	-0.629474453	-2.195274444	-0.263997498	-0.20048934	-0.641654405	-0.382423678	0.97744079	1.105395164	0.31500895	1.010851985	0.904616929
Zm00001d043170	M14	-0.869830306	-1.251635051	-0.382569643	-0.051015732	-0.446270779	-0.744919963	-0.854815012	1.175718901	0.44071055	1.571467615	1.41315942
Zm00001d043174	M6	0.475257765	-0.906357206	-1.067503025	-0.665292987	-0.559917965	2.166993364	0.465418286	0.928569369	-0.543895543	-0.833447129	0.54017507
Zm00001d043175	M12	-0.711964119	-0.811759153	-1.135093676	-0.70731073	-0.566666183	-0.817705235	1.914299421	1.195007415	0.446538321	0.439062714	0.755591226
Zm00001d043178	M12	-0.269663601	0.075547461	-1.523509618	-0.746022957	0.397596396	-0.933778598	-0.221633375	2.183403112	1.048089008	-0.227506166	0.217478338
Zm00001d043182	M1	-1.79116234	0.185947987	0.669615964	0.973679198	0.557775465	-1.635005639	-1.032882588	0.17072824	0.830091493	0.441870004	0.629342217
Zm00001d043183	M6	-1.481693423	1.060037014	0.53696125	0.964161774	1.208119741	-0.955002575	1.144067343	-1.005171991	-0.313713318	-0.537050579	-0.620715237
Zm00001d043185	M14	-0.901684637	-0.413713521	1.154206371	1.113721836	0.475346687	-0.875454542	-2.109635	0.559406484	0.666312395	0.472708173	-0.141214247
Zm00001d043188	M6	-1.423861671	0.941912172	1.170872377	0.825324896	1.295937256	-1.200552968	0.17888233	0.035731895	0.108373238	-0.964612025	-0.9680075
Zm00001d043193	M6	-0.744077189	-0.560873403	-1.380201845	-1.157193623	-0.675646596	0.670826968	1.804720638	0.579381027	-0.175719252	0.733289136	0.905494139
Zm00001d043195	M8	-0.60591334	-0.717297497	-0.978178415	-0.918547488	-0.816606573	0.059532871	2.326685778	-0.178815338	0.511402284	0.468855587	0.848882131
Zm00001d043196	M1	1.368317634	-0.721875464	-1.059029167	-0.9525136	-0.879675204	2.023626487	0.619159529	-0.513955243	-0.088008651	-0.026149117	0.230102796
Zm00001d043201	M14	-1.169373174	-1.121660225	0.249649925	-0.06404826	-0.329947504	-0.949313322	-0.759626905	0.785207455	0.200002649	1.772408898	1.386700462
Zm00001d043205	M1	1.471345806	-0.768408759	-0.998601793	-0.790301551	-0.828450549	1.956782535	0.665767248	-0.537043605	-0.201905376	-0.393662117	0.424478161
Zm00001d043207	M12	-0.403410922	-1.522406715	0.614532536	-0.776530727	-0.646601831	-0.422516099	-0.350945958	0.299307944	0.652038537	2.287335441	0.269197793
Zm00001d043217	M15	-1.430257557	-0.926787379	-0.31839779	0.345238798	0.041026331	-0.513214068	-0.871270273	1.35055898	1.912992922	-0.171130551	0.581240588
Zm00001d043223	M14	-0.815945912	-0.991650934	1.308176382	1.088418416	-0.013838087	-0.562232954	-1.868574081	0.525231053	0.065049785	1.164819897	0.100546436
Zm00001d043224	M12	-0.091441157	-1.097282831	0.588920122	-0.231417226	-1.492241863	0.05267298	-1.216154127	0.57794603	1.895094425	0.852807416	0.161096231
Zm00001d043225	M6	-1.074862193	1.359385252	1.28811827	0.934627346	1.091914095	-0.773008843	-1.42403782	-0.669322825	-0.347089524	-0.151584246	-0.234139511
Zm00001d043228	M6	-0.519568673	1.206187481	1.638872812	0.224039424	0.836360859	-1.066118685	0.33754532	-0.75233703	-1.233328298	0.463031425	-1.134684635
Zm00001d043229	M10	0.059306456	-0.25172081	-0.130586467	-0.124129867	-0.161046853	-0.003257779	-1.014443869	2.876932498	-0.341226571	-0.316084793	-0.593741946
Zm00001d043235	M8	-0.504222696	0.381664773	-0.889698257	-0.921508355	-1.074036231	-0.14561082	1.195191235	-1.063749409	0.154766183	1.221270839	1.645932736
Zm00001d043238	M6	-0.366340633	-1.102679456	-0.843514889	-0.819719755	-0.867533289	-0.400803236	-0.480606314	1.559928119	1.180630159	1.113698419	1.026940876
Zm00001d043240	M9	-1.554419257	-0.310074374	-0.210520763	0.315782103	-0.159535539	2.148443385	-1.364542005	-0.141027604	0.566087517	0.002692143	0.707114395
Zm00001d043242	M12	-0.969329134	-0.968855554	-0.657756532	-0.427590234	-0.490145697	-0.781465514	-0.255955944	0.54863271	0.53891133	1.743393645	1.720160926
Zm00001d043243	M1	1.505991603	-0.337216458	-0.647010495	-0.559012707	-0.687185344	2.186470045	0.677021154	-0.463681222	-0.687652185	-0.482494959	-0.505229433
Zm00001d043249	M12	-0.442707081	-0.548257862	-1.204592859	-0.942147838	-0.989104578	-0.139033953	0.097015582	1.506255387	1.447313245	-0.118908947	1.334168905
Zm00001d043252	M14	-0.995213157	-1.271450661	-0.621742204	-0.108250673	1.962519084	-0.660549478	-0.51715484	-0.258380523	0.374114559	0.914132016	1.181975878
Zm00001d043259	M1	1.094954241	1.511220717	0.004549088	0.84859741	-0.149282103	-1.037441704	-1.342853744	-1.446324414	0.520795291	-0.517971403	0.51375662
Zm00001d043261	M1	1.515909802	0.522513902	-0.20199052	-0.526422864	-0.644819167	1.837548677	-1.666890049	-0.266817233	-0.568898495	0.269505985	-0.269640037
Zm00001d043269	M1	1.883555286	-0.543834924	-0.70764522	-0.82684185	-0.70474181	1.939262189	0.389549392	-0.168566401	-0.368706722	-0.464294597	-0.427735342
Zm00001d043270	M2	1.806868238	0.483098686	-0.320035506	-0.474652673	0.611818741	1.078162492	-0.227555615	-1.297547903	-0.88403404	-1.3418057	0.565683281
Zm00001d043275	M6	-0.998958355	1.747089287	0.820232378	1.036926954	0.962539783	-0.995028282	-0.241371144	-0.593735373	0.181122633	-0.940965964	-0.977851917
Zm00001d043277	M2	-0.336180145	0.62702255	0.803538591	0.083076066	0.158751259	2.437774429	-0.733027926	-0.784224148	-0.746780767	-0.647016006	-0.862933904
Zm00001d043280	M1	-1.914539194	1.527613817	1.157546499	0.831577693	0.499088852	-0.796999495	0.022992295	-0.395559535	-0.646617313	-0.627036325	0.341932705
Zm00001d043287	M6	0.136483138	1.696820847	1.178210514	0.790148014	0.853235741	-0.347012191	-1.414544367	-0.396537011	-0.890224386	-0.802336381	-0.804243919
Zm00001d043288	M6	0.121674253	1.121961158	0.332684639	0.473675516	1.42466451	-0.995633954	-1.154894418	0.520309213	0.635395904	-0.860861054	-1.618975766
Zm00001d043291	M6	-1.152011363	1.712727532	1.141158741	0.317133237	1.137306711	-1.452425963	-0.601196813	-0.698806498	-0.115190959	-0.264556183	-0.024138441
Zm00001d043293	M1	-0.216992986	-0.781069861	-0.757124367	-0.77073607	-0.946255009	2.277383936	-0.358629417	0.876599478	0.907060839	-0.531886123	0.301649581
Zm00001d043296	M2	-0.968152322	-1.648348297	-0.504965193	-0.726304044	-0.469620458	-0.541108249	1.242518685	0.673103685	0.77728693	0.854983966	1.310605297
Zm00001d043299	M12	-0.139933476	-0.909937698	-1.276900233	-1.21678359	-1.111492071	0.736572919	1.033989319	1.060319083	-0.076689182	0.591592699	1.30926223
Zm00001d043302	M8	-0.409533963	-0.411447413	-0.407072032	-0.38213471	-0.379430951	-0.329961593	2.950768829	-0.245455981	0.303375237	-0.315748263	-0.37335916
Zm00001d043303	M1	-1.614805634	1.040188485	0.720630565	1.150040913	1.344268804	-1.508085387	-0.448640385	0.006690972	-0.197333498	-0.133866797	-0.359088038
Zm00001d043305	M6	-0.230736613	1.138301362	1.184690878	0.205038328	1.918746398	-1.290263458	-0.506600253	-0.693805764	-0.563862737	-0.327152137	-0.834356004
Zm00001d043307	M12	1.269038859	-0.204718735	0.632053985	0.781720111	1.453790637	0.377634896	-0.402456323	-0.677214133	-0.501163093	-0.871231554	-1.857454649
Zm00001d043309	M6	0.717277373	0.352338075	1.358384227	1.20636477	1.143641635	-0.884214683	-0.119481812	-1.037253037	-0.789308691	-0.548987616	-1.398760241
Zm00001d043312	M6	-0.762770201	1.646132778	1.342508477	0.815937523	1.0020992	-1.184804412	-0.398383055	-0.895762233	-0.335972117	-0.574482995	-0.654502964
Zm00001d043314	M2	-1.588399253	-0.865249154	0.048930069	0.123416143	-0.050827125	-1.626717878	0.281082115	0.797973394	0.897847449	0.454333813	1.527610427
Zm00001d043317	M6	-1.22430344	0.757776549	1.768970451	1.000818315	0.738767472	-1.195679762	-1.288351328	-0.115504432	0.076476214	-0.201044534	-0.317925505
Zm00001d043325	M14	-1.649469248	-0.649382002	1.163535059	0.989786837	0.527975737	-1.381788611	-0.839740068	-0.081946373	0.187199342	0.659598473	1.074230853
Zm00001d043327	M6	-0.757277043	1.577019841	1.087053837	0.733110104	1.243966383	-0.068821779	-0.445447065	-1.284642102	-0.516841998	-0.382276491	-1.185843687
Zm00001d043328	M2	-0.793991512	0.098950547	-0.244224243	-0.487234846	-0.768352006	-1.471804916	-0.498116641	0.898854875	0.48810405	0.629389274	2.148425419
Zm00001d043329	M6	0.02594306	1.007972912	1.365998909	0.705443708	1.507685493	-0.887572128	-0.677979701	-1.051998052	-0.101222052	-0.640478182	-1.253793967
Zm00001d043330	M2	2.501575399	-0.045485319	0.06084202	-0.060574738	-0.263156031	1.023937207	-0.057651561	-0.903896822	-0.991686179	-0.553019162	-0.710884814
Zm00001d043335	M8	0.200373997	0.039833051	-0.735868334	-0.090565928	0.547222612	0.044533621	2.577197102	-0.481940016	-1.254889902	-0.810500308	-0.035395894
Zm00001d043337	M14	0.225534428	0.823284997	0.819241466	-0.114893219	-0.854658741	0.820367611	0.461894703	1.186753595	-0.082968222	-1.925795326	-1.358761291
Zm00001d043339	M7	1.031784366	-0.915700365	-0.809765401	-1.200917957	-0.755710501	1.938951775	1.209157872	0.136593878	-0.030174141	-0.347858152	-0.256361373
Zm00001d043352	M14	-1.4036992	-0.210819173	0.663718333	0.649632461	0.210935094	-1.724630965	-0.971841147	1.616016145	0.227252275	0.631610221	0.311825957
Zm00001d043354	M12	1.055644176	0.40854848	0.878237457	1.042757063	1.34280691	0.206024429	-1.141248273	-1.154996367	-0.701742339	-1.043739386	-0.892292151
Zm00001d043356	M12	-0.955975076	-0.575505673	-1.315447114	-0.959923791	-0.820094607	0.264571	0.172138604	0.782862641	0.762776055	0.756960589	1.887637372
Zm00001d043358	M6	-1.086470383	1.238629145	1.363398199	0.926842542	1.051468593	-1.016330339	-1.430009916	-0.521978761	-0.062847835	-0.248502622	-0.214198624
Zm00001d043361	M1	0.08778886	-0.745319013	-0.934424654	-1.220011861	-0.578983697	2.524433479	0.241563689	0.101788827	-0.145346412	0.498473091	0.170037692
Zm00001d043367	M6	0.502730164	-0.381114903	-1.094851734	-1.434972214	-1.302157356	1.901313954	0.346438997	0.617620913	0.203384413	-0.056614094	0.698221858
Zm00001d043368	M3	2.082404241	0.880898113	-0.508554155	-0.206310716	0.674797235	-1.699911911	-0.578184195	-0.03932561	-0.511062562	-0.612994619	0.518244177
Zm00001d043370	M6	1.896639412	-1.075796641	-0.651650976	-0.526009902	-1.397779462	1.020625179	-0.437387875	0.789272353	-0.516054129	0.269180071	0.62896197
Zm00001d043371	M1	1.789137876	-0.998598658	-1.049579853	-0.535538237	-0.530024346	1.801020626	0.472074566	0.042147264	-0.15428939	-0.036999329	-0.79935052
Zm00001d043376	M15	-1.060135043	-0.72729185	-0.475305082	-0.306929464	-0.509515079	-0.715914821	-0.259872445	1.802492083	1.970524407	0.05244394	0.229503354
Zm00001d043382	M8	-0.23948717	-0.376893841	-0.578888277	-0.338228248	-0.375193639	-0.543698931	2.651438381	0.250196053	0.924482148	-0.577878986	-0.795847491
Zm00001d043389	M2	0.634865189	-0.509880282	0.402368903	0.533992755	0.921696808	1.953628431	-0.549610573	-0.788879788	-0.302403453	-0.612827785	-1.682950206
Zm00001d043390	M1	2.409305252	-0.199264279	-0.491029995	-0.370065961	-0.276095083	1.33549563	0.243796085	-0.697711606	-0.400843472	-0.732203588	-0.821382983
Zm00001d043392	M6	0.109943209	1.595321769	1.315417659	0.987842021	0.278904708	-1.038940787	0.415564041	-1.076286081	-0.879931735	-0.765022088	-0.942812717
Zm00001d043405	M14	-1.455398991	-0.732471258	1.036101943	0.707482771	0.225106233	-1.274241623	-1.069480156	0.962997251	-0.324814429	1.146709182	0.778009077
Zm00001d043406	M1	2.318351285	-0.047927834	-0.496976724	-0.585163991	-0.50209121	1.388390405	0.454740406	-0.676326428	-0.77970032	-0.590049138	-0.483246451
Zm00001d043407	M6	-1.495476359	1.245256609	0.963396858	0.939645472	1.096495958	-1.672362	0.049016518	-0.332643186	-0.097993719	-0.20925165	-0.486084501
Zm00001d043410	M2	-1.930034051	0.02250444	-0.064412463	0.468562726	0.374108275	-1.806507979	0.901544842	0.7194006	1.118972894	0.249146537	-0.053285822
Zm00001d043413	M1	1.571923715	-0.389243277	-0.826507476	-0.732131914	-0.852824076	1.987555635	0.308666363	0.629447253	-0.542337466	-0.45763462	-0.696914135
Zm00001d043414	M6	0.776149093	0.769984094	1.220978379	1.146489085	0.84267065	-0.681854096	-1.643299425	-1.032999252	-0.815877051	0.041891601	-0.624133079
Zm00001d043415	M1	1.280865674	-0.583445382	-0.576569764	-0.487108611	-0.491698087	2.561666484	-0.145372988	-0.359250008	-0.501599913	-0.361476546	-0.336010857
Zm00001d043418	M6	-1.018953479	1.16709254	1.454050422	0.789764082	0.938181162	-1.667843669	-0.891883525	-0.460537672	0.106338717	-0.425220153	0.009011574
Zm00001d043423	M2	0.766665666	-0.545710454	-0.16561527	0.186456675	0.190549658	2.6550066	-0.739359249	-0.613189279	-0.433200929	-0.582033387	-0.71957003
Zm00001d043428	M6	-0.902862616	1.574597924	1.203579421	0.707319499	1.362079477	-0.962046418	-0.681255565	-0.519711731	-0.418443664	-0.41967022	-0.943586108
Zm00001d043429	M1	1.364642379	0.476056813	-0.797143405	-0.550933752	-0.974919597	1.189243049	-1.270242227	1.000308719	0.951305405	-0.44459825	-0.943719134
Zm00001d043431	M1	-1.478478836	-0.291788271	-0.652797594	-0.099854267	1.526847997	-0.688072394	1.654232173	-0.412375514	1.14754649	-0.4421834	-0.263076384
Zm00001d043432	M2	-1.341255149	-1.196485164	0.072799194	0.423953885	-0.306620236	-1.25547485	1.604927517	-0.376619485	1.116686179	0.347821049	0.910267058
Zm00001d043434	M2	1.141557277	0.774340844	0.942189764	0.483262811	1.025928129	0.696884538	-0.805157457	-0.873959239	-1.403985966	-0.775772896	-1.205287806
Zm00001d043439	M6	-0.938820953	1.333904779	1.334680324	1.147716107	1.044691518	-1.21070694	-0.881649003	-0.467683884	-0.295413854	-0.408356049	-0.658362044
Zm00001d043443	M8	-0.797864556	0.677978784	-1.316630999	-1.014467017	-0.651898966	-0.352872004	1.684403952	-0.401346501	0.13038265	0.525785957	1.516528699
Zm00001d043445	M6	-0.951606356	1.20617762	1.356731627	0.779816035	1.27635369	-1.326126036	-1.08155795	-0.348004249	0.091750284	-0.491171495	-0.512363171
Zm00001d043451	M6	-0.233958164	1.201546584	1.28453174	1.124532772	1.152183262	-0.907044206	-1.421932014	-0.86861844	-0.407563683	-0.277976216	-0.645701633
Zm00001d043452	M2	2.171914586	0.007054683	-0.401552243	-0.048157286	-0.295777324	1.421475921	0.408168777	-0.842732556	-1.039155358	-0.466408453	-0.914830749
