Gene	Group	BS_P1	BS_3B	BS_4B	BS_5B	BS_6B	M_P1	M_3PM	M_4PM	M_5PM	M_1M	M_2M
Zm00001d005818	M6	23.31717771	39.03298851	38.08123313	38.47384761	38.78957612	26.14220707	31.44194857	29.95014405	30.6571752	28.13635208	28.48644579
Zm00001d005822	M8	1.569178397	2.723502182	0.936752335	0.965065069	1.069545765	1.141051385	9.245590999	0.487374635	1.989839439	3.561500007	4.332683806
Zm00001d005824	M1	37.67212729	21.02571094	19.47316286	19.8550141	22.56140469	38.76656228	23.05569688	25.24607397	21.2026445	22.20180272	21.97734917
Zm00001d005828	M9	9.813344438	12.34983904	10.60658146	11.55383818	9.536452982	7.815405994	13.38674681	7.141535671	7.050787287	10.04944331	10.0844648
Zm00001d005831	M6	20.22250677	27.2686613	22.10501161	19.91340583	20.57055403	17.47318822	19.13959141	20.32878961	23.29106323	19.1900474	19.41366586
Zm00001d005833	M2	6.997785501	8.775476359	7.674263048	9.201294132	9.280264097	11.9921306	13.73938357	13.44393956	11.4852419	7.662305253	10.11548644
Zm00001d005843	M2	9.060455195	3.161982331	2.434778761	2.383777927	2.04840101	7.57936371	2.723453287	1.794053017	2.281548784	3.423286218	2.47444943
Zm00001d005846	M6	34.94625732	30.87847782	31.14892306	29.53792373	30.08363032	23.20108617	23.49301294	28.99166572	30.48051989	29.10606967	29.04118291
Zm00001d005848	M2	8.90051786	7.758649891	8.487400453	8.235266058	7.829057368	6.506012718	9.221347601	9.873679545	8.445615244	10.2836012	9.506971111
Zm00001d005849	M2	27.74543687	27.12093765	21.92789148	25.41440162	25.96280782	32.49593034	26.25144181	22.3722525	24.84055906	21.06848077	20.87175219
Zm00001d005856	M6	34.86451815	39.09541945	42.55125161	37.88350504	39.04596434	27.30443014	24.6102256	29.47735954	27.41230271	31.30624458	25.52418742
Zm00001d005858	M6	16.75317558	17.52089874	16.63191107	16.83089413	16.81294799	19.12436893	19.72089856	18.46353625	19.08977427	17.77318616	17.03488837
Zm00001d005864	M6	5.99317692	7.46416286	8.551867774	8.324279351	7.268571425	5.333917861	4.619098612	4.957312161	6.618520032	5.568512537	4.185367463
Zm00001d005866	M2	25.34834021	30.708142	33.22781228	31.50108645	33.29470877	26.32689371	33.33776124	38.87211915	38.92700804	29.29671175	32.94378094
Zm00001d005871	M14	12.17323096	8.760314875	4.897264642	6.755209479	6.821932241	11.31293988	17.74428021	8.780366817	5.874849431	5.436883232	11.49039459
Zm00001d005881	M14	5.554051346	7.308230318	7.066754529	8.05819742	7.031793323	5.000632473	6.752093551	8.957359374	9.598210832	8.349365201	9.019967602
Zm00001d005884	M10	5.065430262	2.979016565	2.57851538	2.378704353	2.493112641	5.059983947	4.176610368	5.360909094	1.588355716	2.034264777	2.32229651
Zm00001d005899	M1	24.21605397	15.35902297	15.72154943	14.22889568	13.68118457	30.84657939	18.70518776	16.77829596	13.38814092	18.7984882	19.38836193
Zm00001d005902	M1	2.687625696	6.772807017	6.652210476	6.234613367	6.623669072	2.99677097	4.031035885	4.802235956	5.968925955	4.533541739	4.559098371
Zm00001d005909	M13	2.877791547	4.214499464	4.384603553	4.432354324	5.505572504	2.430657659	5.908397633	6.106367329	6.313900839	8.041624664	6.677228177
Zm00001d005912	M14	8.739349961	7.549904693	11.60889223	12.71166619	10.50165607	8.945759751	5.261754116	13.92706543	11.61997517	13.18102679	12.7833166
Zm00001d005917	M6	2.344536645	1.19488172	1.709894797	2.043714208	2.75011238	4.332941939	3.760392395	6.034249051	3.542221422	2.820665748	5.168346614
Zm00001d005920	M2	2.429905677	4.399718438	5.103945945	4.793726693	5.097792935	4.072729801	7.494687652	6.565027827	4.761227126	6.206412658	6.631553779
Zm00001d005925	M6	16.79079971	27.65323956	31.17418752	29.11306453	31.38279397	18.74259154	20.8362956	27.62974261	29.89307243	25.58126074	26.9587168
Zm00001d005926	M14	22.45381579	29.17981343	41.79204566	39.59392596	35.40042324	24.90875442	22.13268962	37.50500274	33.9200665	36.78649395	31.79489994
Zm00001d005928	M1	26.21751794	11.48166001	13.40191308	11.73356812	11.00315419	27.64573102	10.88322775	16.66440462	10.3330616	23.98917939	21.17451253
Zm00001d005931	M1	6.254067444	2.624231839	1.181240536	0.677310401	0.87112205	2.203851849	1.409922747	0.624090048	0.977904986	1.762236722	1.353698926
Zm00001d005939	M2	8.79448942	3.824459328	2.580720722	2.056988126	1.95782563	5.504697789	5.301983218	1.016478449	0.991080984	2.410908061	2.052459943
Zm00001d005944	M7	12.9769834	6.150802321	3.855116021	6.226309523	5.626782025	13.84385001	20.27827426	9.218005369	9.496374823	6.389612298	8.109637325
Zm00001d005945	M1	66.66797597	16.7537617	12.89780601	13.87454104	14.47042897	40.26863951	30.62572465	38.25380602	14.43400408	32.12657963	34.12325545
Zm00001d005950	M14	5.635771199	7.627844367	13.23819411	13.12969793	13.1179239	7.227018885	5.846387505	14.54566974	14.63381299	14.28763532	13.63838081
Zm00001d005951	M9	18.44331865	7.724956435	11.95676536	12.91489152	11.82145371	27.20386934	9.514861345	23.42835581	22.59904064	21.48969926	17.73258278
Zm00001d005958	M6	8.807865861	9.152904731	10.4483665	9.943387783	10.3728108	7.26497518	9.237698824	8.15909511	9.03668724	9.014742519	7.510298743
Zm00001d005961	M6	6.706701773	13.15568901	13.55468051	14.49414608	12.99437234	6.865951736	7.1865131	9.148260487	8.809529869	10.39807276	9.409057409
Zm00001d005972	M2	3.873066852	3.507510919	4.406315042	4.031043274	3.651079388	3.099394339	4.534645675	5.464986245	5.22882233	5.29242188	5.279004692
Zm00001d005975	M1	39.309569	28.86214445	30.67007357	33.2666542	32.68074498	35.90049702	38.78751567	35.55471161	32.87541774	37.61813737	26.32661509
Zm00001d005976	M12	31.14813961	31.61740009	30.90257279	29.88843212	32.83098017	27.9331245	23.29538352	18.68192345	22.42401218	22.20019722	20.56567934
Zm00001d005995	M6	7.427934028	21.5009591	18.10920389	18.59991934	16.25782304	7.987430293	11.91461658	6.898380253	7.491196808	9.670250968	8.009719845
Zm00001d005996	M6	13.58775651	4.338140825	1.767615741	1.294556343	2.489076891	24.83200471	20.70415485	14.24540784	18.76052302	12.41755368	13.3330646
Zm00001d005997	M2	11.46772722	13.41069192	12.51119239	12.83599604	14.95499637	13.99543384	17.92701464	17.97226606	25.37254441	18.6165169	17.47317676
Zm00001d005998	M1	27.25786685	5.106743389	4.047849166	4.032393201	4.172731381	29.35859449	24.25249969	10.636021	11.59020077	10.36119004	6.599586926
Zm00001d006002	M12	14.14619723	12.03891065	13.74463237	16.24018965	13.12142664	18.08246249	20.81969934	18.70138663	18.77662371	28.87301949	32.22198635
Zm00001d006008	M12	1225.576652	1110.998095	1247.718284	1171.287184	1112.321876	1175.260287	1304.191462	1595.70504	1644.990907	1651.630326	1644.569054
Zm00001d006010	M8	16.68417692	14.80603657	18.62369024	6.238263164	7.58829114	16.77345101	100.4494467	23.02817395	28.0669048	52.26635633	54.35842461
Zm00001d006016	M1	40.56835771	8.453028633	3.907725244	3.072762159	4.343858868	69.6541636	25.56062838	12.00058908	18.52152029	22.33070247	22.20763714
Zm00001d006024	M6	3.591100967	3.807688315	5.096668724	4.09694975	3.775261108	2.885409101	2.100680234	3.384216006	3.159486811	3.087577631	3.634355459
Zm00001d006026	M6	2.030368067	6.81102237	7.538175498	7.313501188	5.685398368	1.42798475	0.784670797	1.065159955	1.710680983	1.215995584	1.005018016
Zm00001d006028	M7	9.999212268	5.067280051	2.393890006	2.199448473	3.343005496	18.77641196	13.12808311	2.927139255	3.092837567	2.706002462	5.984306073
Zm00001d006030	M6	12.17140582	16.13991176	17.37701236	16.64733024	16.03657784	13.12029094	13.99356546	13.35435288	13.81688869	12.39340394	12.28684742
Zm00001d006034	M7	2.433019829	1.065951944	0.62682514	1.054347029	1.673984733	2.902002218	5.170452741	2.366370365	2.50388252	1.029205409	1.242073654
Zm00001d006036	M6	59.17985236	146.1622262	167.1992765	168.4315751	143.4329531	52.41744444	63.81503859	94.63858809	103.7430867	94.82487111	101.269486
Zm00001d006040	M8	10.28890005	11.10441678	8.570553457	8.896541587	9.235502954	9.713125657	12.55941716	8.553541954	10.08030206	9.362425511	8.754861576
Zm00001d006041	M6	5.551690529	5.316162259	4.730038857	5.073048598	5.17829272	5.395392744	6.172789308	7.013322069	6.312464414	6.138454315	6.26093164
Zm00001d006045	M1	8.922106401	0.946613871	0.394600528	1.517986948	0.350280913	2.062423169	0.619346468	1.655239427	1.065286922	4.06113326	2.249012634
Zm00001d006046	M6	28.56367579	33.21788417	34.61972091	33.71233742	32.96715775	28.65788253	31.7276491	29.32522498	30.66860038	26.91118949	26.55779377
Zm00001d006049	M6	42.1699312	49.86543584	51.59481422	51.14790871	53.56629857	39.21175302	40.11059004	53.17100484	56.53233363	44.75284334	44.12588287
Zm00001d006052	M1	30.89056924	26.50499693	28.19448051	24.36179017	25.81872755	35.07625892	24.66278253	29.33538662	31.01288865	25.52709402	25.67022452
Zm00001d006055	M4	11.39574152	12.09054765	11.66213965	11.09542045	10.67750097	8.768129371	9.889506755	8.340909799	9.427362157	8.223496352	8.635994398
Zm00001d006057	M1	12.74833762	27.84947833	20.24849746	21.91443378	23.65234961	13.55272789	30.34076835	14.90335947	22.27319225	17.74335172	18.00854246
Zm00001d006059	M1	5.049882943	2.00499658	2.323967247	2.5633602	2.50070928	9.299853706	5.693232235	2.882340166	2.211977921	4.110027271	2.333463055
Zm00001d006061	M6	32.04908903	33.31077021	38.45810436	34.87837508	34.09063274	29.63907938	32.96662427	35.15786312	33.09317164	33.54368271	34.3803085
Zm00001d006064	M7	474.3815525	577.933167	678.6271119	675.2235966	590.9688374	383.4708236	358.227186	613.2132274	597.4432383	604.6220057	615.4779516
Zm00001d006065	M2	9.139886422	6.798138353	5.86556249	5.467351027	6.157416465	8.596637181	5.492152446	5.491331366	4.772805434	5.574575394	6.948328365
Zm00001d006070	M2	32.92402069	27.42134917	25.94140229	24.9678304	22.20825492	30.91098439	26.71553328	19.47210392	21.48805554	20.97565277	23.16650032
Zm00001d006071	M6	22.47022486	11.67457095	11.4325266	11.71857946	11.71677892	20.83516284	16.01433826	13.94759468	11.35993488	13.66264808	14.46737706
Zm00001d006080	M6	11.39167681	30.61343995	34.90452282	34.91215907	33.08250432	11.27485758	13.60342723	22.0094064	21.654901	17.9842002	18.45933913
Zm00001d006084	M12	21.06133139	24.24265836	24.0556716	23.95509576	24.9169682	24.29821607	22.98344579	21.66443206	23.40415983	20.91430208	19.49999636
Zm00001d006085	M6	56.40623128	69.50452765	79.42068156	79.48557695	77.51901567	53.20661159	46.38127738	58.96696829	62.49463563	58.73916306	54.27526059
Zm00001d006090	M6	4.138512961	6.941241765	6.254829364	6.546065914	5.544203834	3.956212422	6.793768686	5.371806427	5.176075965	4.734583408	5.119399456
Zm00001d006096	M8	28.4230245	24.68719627	23.5769541	24.1822137	25.43575368	25.11799131	47.82571625	27.78745961	31.56061859	29.18565013	27.28606651
Zm00001d006097	M12	8.379471067	12.05981586	6.613670346	6.0142536	10.44469495	9.304746701	21.44201451	17.06493019	14.62506224	17.52130427	22.54197077
Zm00001d006098	M1	3.827517468	12.9272321	15.04608502	17.77754038	19.00625881	4.799414994	11.31958842	11.36601749	13.59023816	12.05011699	12.90317748
Zm00001d006100	M14	762.6268768	801.2550165	865.3895531	886.345234	819.4821833	642.6508987	610.7491436	935.8044213	1004.18283	923.7549763	882.785215
Zm00001d006102	M1	4.078470606	3.504099249	2.855666509	3.60988545	3.747671489	5.523555486	3.538608608	2.779365052	3.951387556	2.469602732	3.004979051
Zm00001d006103	M1	64.99424823	30.27279628	18.03296205	25.41102716	28.13677856	124.8598404	61.85182435	49.0168359	50.84397604	26.00708677	29.25940527
Zm00001d006106	M1	5.964774113	1.526232728	1.273387225	1.04536982	1.583406782	7.590532881	3.760645704	1.874397678	2.527109457	1.899702542	1.625227909
Zm00001d006107	M6	21.29150009	31.23319018	35.67115314	37.63945096	35.72891688	23.7095825	16.72589356	25.22610997	26.18016696	23.08907825	20.18920929
Zm00001d006108	M6	8.574184532	11.75374486	10.47890665	11.00048299	11.79472338	6.910322299	8.629939373	10.0271353	9.749665802	9.188598753	9.366372459
Zm00001d006110	M6	8.309066458	2.29510064	1.805307771	3.562422664	3.409816054	9.166370957	7.090018148	6.91056105	5.40243666	3.228493846	3.389646915
Zm00001d006112	M12	11.98337878	12.03874251	9.800960563	11.46514464	11.05250171	9.523529214	11.8908699	8.388950072	9.014509159	8.85327701	8.369385004
Zm00001d006113	M6	41.56063763	52.83364547	60.2877519	58.84472107	49.27905128	30.84298693	36.08433595	40.6851967	49.74888242	45.5150247	45.89624274
Zm00001d006118	M6	4.691261722	9.346908554	9.01625436	9.264306235	8.534045035	4.996131031	6.618157491	7.172942672	7.205484146	7.100100085	5.592333483
Zm00001d006119	M5	50.99265394	63.15365015	51.91031346	57.67805607	56.72437631	53.75623544	35.31686	41.59401942	41.42736617	54.42632863	44.78283146
Zm00001d006124	M6	9.403109086	11.18556145	11.35106396	10.46191239	10.90761925	7.645913081	7.402686807	8.127299437	8.7732127	8.342834131	8.498649633
Zm00001d006125	M6	61.2869102	82.17991519	80.70173039	79.73886564	78.88443535	56.10933453	72.00459678	77.73560884	72.25475947	67.4149593	69.86138338
Zm00001d006126	M12	9.368484289	6.267447272	9.436593722	8.549931322	7.91808095	8.779758627	5.929248888	9.999650088	8.341747149	10.27475536	12.10969853
Zm00001d006127	M14	17.04195428	13.5073437	12.5023933	9.838695845	13.33734016	18.39265542	19.65239621	15.33144938	12.67767094	12.72866266	15.65136968
Zm00001d006128	M6	7.779023019	11.33340435	10.25144073	9.737302659	9.943807358	7.779257533	7.382378581	7.628609429	8.303621651	8.065144838	6.701056507
Zm00001d006131	M9	10.33988206	13.68070319	12.80736846	11.5465111	10.76584459	6.288240806	14.57878411	7.303798846	10.42262814	9.801487887	9.505349384
Zm00001d006132	M1	28.33186519	5.32846692	4.765912763	4.060866455	4.426377573	12.6396105	9.55273044	4.999450335	3.727416492	6.533617468	5.166707701
Zm00001d006133	M14	21.05722859	21.10704259	15.17426858	14.11157324	13.9353508	19.13576964	20.26871844	13.84449819	14.78733354	13.40960677	16.55783716
Zm00001d006158	M6	2.187741153	2.535620128	1.016123477	1.318881815	1.894781173	4.646561511	8.865302364	6.959939897	5.37218368	6.833684467	5.161941506
Zm00001d006159	M6	9.111329639	16.17373336	19.9007686	22.02388995	17.09215659	13.59199002	8.17580941	13.0364718	13.32048854	17.06864589	10.89962234
Zm00001d006160	M6	77.9670892	79.43237999	88.04438914	81.37450788	80.61528188	81.10899421	65.66293883	63.93869436	65.62802115	73.89596561	71.68912423
Zm00001d006166	M14	11.42247701	19.89230288	27.73320133	26.53910493	25.639039	15.15277217	15.94121134	25.2024816	29.67397957	21.31062802	21.47684907
Zm00001d006167	M1	13.04980618	23.36410195	26.26565061	24.88225597	24.83721464	13.06643967	15.3072889	22.16749529	26.39894553	23.08892469	22.43189561
Zm00001d006172	M14	5.950441381	9.063383837	11.52569519	9.205226997	9.640404886	5.807309448	4.676617506	11.69356285	11.04312922	9.946862415	9.403856752
Zm00001d006175	M16	16.48930503	15.78589656	16.30367655	15.78631006	14.49502366	10.97479502	14.37184414	14.55415071	17.77948236	13.49906418	12.97134995
Zm00001d006179	M12	4.513670991	3.767177674	3.382518729	3.582724278	3.697959186	4.414424283	4.025951919	5.897283123	6.117089786	5.199027215	4.418687931
Zm00001d006180	M10	0.28508694	1.235478545	0.218448819	0.775763963	0.941016459	1.028138393	2.056607194	21.76309018	1.453321463	1.233718608	1.562962702
Zm00001d006181	M6	21.54439636	20.86710861	21.5695614	20.47487422	19.16437614	17.83132952	14.68749011	14.78466022	15.87879936	16.67511834	15.43810488
Zm00001d006182	M2	11.80600993	6.373975411	6.079964818	7.5693946	8.233185068	9.801458851	5.182599773	5.485549338	5.777354398	5.784681588	7.040747837
Zm00001d006183	M11	11.63431602	12.00146143	12.50428384	11.40035502	11.8084951	12.51921015	12.29979676	10.87875574	12.13984638	12.69153455	10.47789657
Zm00001d006185	M1	129.0808866	152.8243238	140.3077082	147.8337359	146.7934056	139.314174	135.6452321	137.5173897	144.4319204	138.3493366	137.9248096
Zm00001d006192	M1	6.385389316	9.928681958	9.627206185	10.08018764	10.61742055	8.165062434	9.714314266	9.043554178	10.08119374	7.85153479	6.625664475
Zm00001d006194	M14	41.1382172	19.42472895	14.96005649	15.90904391	17.21576404	33.00351989	37.12993691	15.40145292	17.80718042	15.05272832	16.61088043
Zm00001d006196	M6	16.27944305	20.05779011	20.40985213	16.38169721	16.17338408	16.0069612	11.19001786	13.19793713	11.04657765	13.90538933	14.80279729
Zm00001d006198	M12	11.77636651	12.20540386	10.752562	11.89548361	12.87265314	12.97733628	20.73886859	16.17418182	13.90413471	12.63217059	17.74673465
Zm00001d006199	M8	0.98823127	1.793195232	0.50791004	0.338673919	0.626032132	1.924604659	8.731153297	0.338066073	0.611858564	1.700709102	3.30190495
Zm00001d001005	M6	38.04077199	33.95738122	39.0976342	38.9070295	33.13710987	38.63974877	37.86661099	36.03477282	33.0575165	36.27534447	39.58588059
Zm00001d006212	M1	6.258647409	1.820551948	2.630033811	2.512362166	2.220312981	6.432568362	3.07701894	2.015991607	1.648177202	2.275400374	0.429380499
Zm00001d006213	M1	1659.626151	1115.818612	885.9611222	1003.499446	915.4437532	1906.072112	1022.820895	1000.875435	833.3400311	1032.506629	1038.305723
Zm00001d006214	M8	5.543409132	6.010035046	5.827169849	5.067678898	6.089539011	5.066517808	7.149566775	5.415924775	5.928852664	5.735742313	4.461737283
Zm00001d006217	M12	3.379850254	2.478997069	2.233356595	3.62227845	2.567165323	3.751426003	3.827756098	4.398647722	5.936225519	7.346231578	7.020557195
Zm00001d006219	M1	14.46729793	18.74246507	16.95937346	16.85245159	18.32121938	14.57975527	15.89825221	17.0739978	18.70198045	16.23276388	17.63812709
Zm00001d006220	M6	36.63876508	35.42020785	31.94296249	34.90907426	37.13003092	37.36301365	47.25378306	38.92698473	42.90050706	36.63212912	37.86596914
Zm00001d006221	M14	24.64341101	34.10901724	39.2814787	40.78527279	37.93609327	30.26050491	31.37004836	43.25093432	42.87598003	37.47464287	40.61001009
Zm00001d001006	M6	4.82353712	5.597828289	6.661366775	4.830136296	5.951719374	5.093822972	4.426242605	4.409827925	5.661248632	4.884325015	4.318078749
Zm00001d006227	M1	18.43866533	32.75130608	32.57192797	28.54012601	28.90359393	18.91735838	27.19618462	28.82289722	30.70235775	25.53416608	27.00617082
Zm00001d006235	M1	388.9327616	209.0389714	205.8975415	212.0688812	190.2266766	343.6138898	274.7558344	301.7936887	236.3839432	273.4202524	270.2836138
Zm00001d006237	M1	68.85587389	26.43466612	17.23555259	18.12208329	17.51072608	64.97587883	47.98080175	28.65786479	24.16280311	25.65775928	31.42966447
Zm00001d006238	M1	25.79465461	35.90414317	37.33640575	32.57128223	34.55061534	21.82913855	28.02202557	30.38430506	34.58137345	32.89426841	30.84876937
Zm00001d006242	M2	13.34209231	13.76755379	13.73674529	14.53514227	15.27095714	13.36080171	18.1061657	20.33542729	18.02035858	20.2855887	18.41067435
Zm00001d006244	M6	12.60629685	14.0319409	13.62473239	15.88676078	13.00444051	11.35999994	9.232632923	11.474055	10.20828048	12.2525415	11.88213411
Zm00001d006246	M12	11.41729645	13.63478677	12.8876266	12.60068547	12.58249801	14.07110878	11.66669609	10.4225735	11.81043193	10.62935487	9.929838556
Zm00001d006249	M2	19.81654581	15.24051748	16.33673876	17.05675417	14.96230838	17.74343258	10.02226817	14.01871318	9.961348155	13.57127173	16.17084377
Zm00001d006250	M6	97.78689294	114.8543775	135.7884331	127.2885948	112.370802	87.34132842	75.38341362	110.1337021	115.9628743	112.3123949	99.23639185
Zm00001d006251	M14	19.88956278	22.66745568	16.84638709	17.40976907	20.46846648	24.71790794	24.22467901	15.54027806	17.39184678	15.50514777	16.41035773
Zm00001d006254	M6	20.86411584	15.11136601	10.72828175	10.23318492	9.76640458	29.21924375	27.96629267	21.79121564	11.13462587	17.91491711	22.83880191
Zm00001d006267	M6	2.734952724	10.14104901	9.476096345	10.52575012	11.50709096	3.436023659	4.807311788	4.680001632	6.514117472	6.240700791	6.114231257
Zm00001d006269	M4	6.805883131	7.212452002	5.992101278	5.716757821	6.574464157	6.06099395	5.685506462	4.725370111	5.324066678	5.5738205	4.453827481
Zm00001d006270	M8	11.54711315	12.94703304	11.17566484	12.34476366	13.46001052	11.56424638	17.60555942	10.65495739	14.8517667	15.02831547	14.52930718
Zm00001d006283	M8	0.372481359	0.48294929	0.401451516	1.38450141	0.981212956	0.337282645	12.25289495	2.785626805	4.028680841	7.813538411	7.399282184
Zm00001d006285	M12	1.899504278	1.822036018	1.919360615	2.431877902	1.66211184	3.721370743	8.009275153	5.372443588	11.44194786	7.336407732	16.79397805
Zm00001d006287	M14	561.6517139	526.2808156	579.4659453	598.8208979	509.4641612	548.523928	484.9750545	629.4461926	542.1986939	612.022344	579.1271896
Zm00001d006293	M10	1.361231133	2.121432993	2.094915509	2.498178067	2.048250274	1.54907715	1.045867472	7.576936668	2.095885687	2.331013547	2.474902342
Zm00001d006296	M1	235.6005769	68.86679788	77.60049798	72.82348558	69.89431543	223.7517419	67.98097384	94.17971048	56.60528061	103.9836287	82.72140123
Zm00001d006298	M1	25.26917768	14.75295762	15.03207376	14.51476802	14.98887889	22.17448195	16.01654092	20.14511131	13.92319503	18.91689019	22.51577668
Zm00001d006306	M6	34.79110285	11.94364755	11.25714054	10.08088876	10.94014275	29.43060312	16.22646332	26.72286792	13.93513907	23.56359755	24.8221976
Zm00001d006308	M6	6.173158415	8.477052437	7.823706559	6.36571159	7.940431958	5.319597257	3.184500624	4.101557209	4.131416917	5.580714062	4.741926795
Zm00001d006309	M2	92.8486916	127.3774868	106.6785194	108.7123317	112.8019643	77.71229376	116.626467	137.3306559	152.8966329	107.585969	119.9838825
Zm00001d006311	M7	12.70400417	15.91245948	12.45344801	13.05884198	13.27599661	12.46028529	12.11733108	14.12292184	12.5788216	14.72882572	16.86233467
Zm00001d006316	M1	10.4747678	4.647391129	4.131182253	5.117566075	4.794266037	4.966872608	5.457490266	4.600829445	4.258702876	6.20354617	7.284378759
Zm00001d006317	M6	4.080567448	6.318874686	6.569281298	6.645068518	6.36690829	3.745619281	4.548538426	4.438375282	4.748821536	4.349531036	4.438474161
Zm00001d006320	M2	27.79221309	33.99485101	29.04613954	31.32214346	32.87791054	27.79213295	36.97919367	34.50145215	32.68484302	30.21267997	31.42740497
Zm00001d006321	M6	76.13438174	158.5170958	173.9522604	168.6647156	153.4461247	70.78713982	76.02846316	112.870648	129.1084128	113.7362239	104.8937982
Zm00001d006322	M1	4.686468758	5.07317536	6.716186592	5.835095805	6.826890608	5.302564	5.704322971	5.873244747	6.204350008	6.604375433	5.009177103
Zm00001d006323	M13	92.18638907	57.86158629	67.84649342	63.08631722	64.86926129	79.5070823	50.34607657	40.62481036	38.92423334	42.51967277	40.74927565
Zm00001d006324	M1	29.82456283	13.95167217	12.75164756	12.1561714	12.93118447	29.17119768	22.96011594	26.19463992	20.19620045	16.18543626	19.64560594
Zm00001d006329	M8	12.92402661	10.27632671	10.66539519	10.49633261	11.19461531	9.789544567	26.38735406	15.64041997	15.81871387	16.53670272	17.89889952
Zm00001d006335	M1	10.06064136	3.154865662	2.458870451	2.125708039	1.776645147	1.610137051	2.159051871	1.146371194	1.085175447	1.404686571	1.413034855
Zm00001d006336	M1	40.71310557	70.86222873	54.31203723	65.96763687	61.12508923	54.8390685	49.81961565	70.15686352	68.95993529	60.37185091	60.0158937
Zm00001d006337	M11	11.66805573	11.90005587	10.77681081	11.03974977	9.472903666	10.92059072	12.0817673	11.37419534	11.164203	11.43213334	8.928877777
Zm00001d006340	M8	9.181403777	7.332485485	7.413048056	6.925118599	7.23007204	8.771894613	18.06336131	5.340818938	8.94640431	9.873995748	6.335037293
Zm00001d006342	M14	16.81655223	17.76759662	25.76311393	22.68419209	22.4487391	20.18362275	23.06351669	25.95631452	24.78445268	27.74257956	28.94791613
Zm00001d006344	M6	95.79649107	123.9265414	134.8500061	128.1753721	126.3153212	88.18529435	89.31596853	103.2659767	110.5402752	106.1491988	93.45766503
Zm00001d006347	M2	7.288411084	7.55161068	6.700202597	6.220518096	6.719766437	7.216356575	6.394871037	4.789633974	4.881150087	5.279213739	4.466951964
Zm00001d006348	M1	49.53043619	35.67726287	30.2608015	31.84338762	31.3328714	38.2476166	37.25763914	33.4765751	30.04994964	30.2058816	36.95875134
Zm00001d006358	M1	31.08974039	27.04753663	24.81061108	26.00063616	25.75497991	29.70159996	26.10466111	26.80534657	21.78919363	28.06289792	30.47871472
Zm00001d006360	M1	5.275423519	2.732309065	1.513006194	2.361106282	2.516044447	3.161073341	3.347489584	3.018239483	2.159935882	3.65545868	5.620963277
Zm00001d006361	M14	65.17454823	70.73718092	87.61819633	81.60795852	69.31561015	68.60393757	63.78358387	82.96533259	88.77775501	87.25547351	80.03595176
Zm00001d006368	M8	4.461411277	4.093120276	3.111208159	3.294404021	3.304936879	4.453748071	9.322762203	4.169045456	4.968843844	4.434470092	4.946755668
Zm00001d006369	M2	8.317697626	7.412307041	8.766767186	9.319410523	10.44802487	6.754565459	12.25884562	14.4160388	14.4133118	14.80832591	11.84327675
Zm00001d006370	M1	5.171785561	4.411773681	5.148095738	4.714207098	4.927351449	7.443843991	5.350273786	6.450566169	5.027549772	5.524381908	3.890265419
Zm00001d006374	M8	0.39327671	2.719863427	0.77178072	0.701825027	1.152598305	1.283256164	6.276562917	2.160538197	2.578518462	5.698640204	3.687298502
Zm00001d006377	M6	5.025390311	7.670001366	7.54588201	7.936572923	7.544790704	5.327038079	6.249725286	6.656408995	7.311872981	7.772727096	6.492897914
Zm00001d006388	M14	1052.937496	982.6993865	1118.528191	1189.524631	1034.573024	953.9912366	753.2349057	1236.996174	1565.662461	1268.580076	1143.067423
Zm00001d006401	M1	12.81596406	9.042731304	10.16922871	8.615757434	8.556165893	13.44466191	7.250057236	9.618726686	6.001281006	10.88372809	12.22080334
Zm00001d006402	M6	11.28579886	3.734238591	6.39943294	3.357537858	3.283904693	14.39770545	7.342652364	7.723272717	2.575311495	11.15289107	12.1151643
Zm00001d006403	M1	8.732235072	0.290724794	1.060707503	0.166451099	0.065753105	9.707689488	3.712943992	3.256727436	0.275835662	3.87587277	5.22581703
Zm00001d006408	M6	8.411652324	14.10103076	12.37080867	10.21623822	12.35404443	7.30006342	7.853173384	7.142977955	7.539278807	8.697038187	7.380610007
Zm00001d006409	M2	35.26764141	34.48564412	41.64783336	35.79935107	31.68175875	34.93932369	38.2441982	46.23281333	40.37702255	40.24717759	42.54334951
Zm00001d006410	M3	88.65043379	74.43443612	80.95494707	73.31963119	70.35050215	65.46105974	70.14354033	73.78529902	80.16862187	73.17337624	66.86911379
Zm00001d006421	M2	96.12275308	103.5925888	112.685104	122.4690597	113.4678581	102.5019549	118.8949136	122.8839396	116.7110076	124.2763912	124.7355962
Zm00001d006422	M6	8.01434543	12.29420561	10.73551428	9.746699814	12.16628774	7.993196066	9.401270473	7.771213675	9.801095345	8.097183685	8.211672597
Zm00001d006430	M12	3.810889457	6.102112034	5.890838682	5.767902493	5.948562433	5.91416194	2.561607564	4.099461522	5.032204016	5.006726847	3.546844851
Zm00001d006433	M6	52.0733615	72.36692048	77.77535461	86.40220449	84.19661548	63.30516345	54.51643466	77.78928132	76.85435486	66.27034273	67.04435182
Zm00001d006437	M14	8.605947354	11.32005596	12.13612061	11.96296739	12.22048763	9.576229563	7.984147818	12.25456181	14.51387347	11.04634108	12.71791441
